date,open,high,low,close,volume
2025-05-21,21.51,21.64,21.39,21.43,12374545
2025-05-22,21.47,21.51,21.31,21.35,18047416
2025-05-23,21.55,21.6,21.45,21.6,11984361
2025-05-26,21.6,21.65,21.1,21.5,9963400
2025-05-27,21.6,21.6,21.4,21.45,9336007
2025-05-28,21.5,21.55,21.35,21.4,7876823
2025-05-29,21.45,21.5,21.3,21.3,9082800
2025-05-30,21.3,21.35,21.1,21.1,7933184
2025-06-02,21.1,21.2,21.0,21.1,8200572
2025-06-03,21.15,21.3,21.15,21.25,7288890
2025-06-04,21.3,21.35,21.1,21.1,5699110
2025-06-05,21.15,21.2,21.0,21.0,5316500
2025-06-06,21.05,21.2,21.0,21.0,6783000
2025-06-09,21.0,21.05,20.9,20.95,5705200
2025-06-10,21.05,21.05,20.9,20.95,5712500
2025-06-11,21.0,21.05,20.9,20.95,3581900
2025-06-12,21.05,21.15,20.95,21.05,6547500
2025-06-13,21.0,21.35,20.9,21.05,10054700
2025-06-16,21.0,21.3,20.95,21.3,8986600
2025-06-17,21.4,21.45,21.15,21.2,7025500
2025-06-18,21.2,21.35,21.15,21.3,7425200
2025-06-19,21.3,21.35,21.15,21.3,7279500
2025-06-20,21.3,21.75,21.3,21.45,15752600
2025-06-23,21.4,21.45,21.25,21.35,8984400
2025-06-24,21.45,21.6,21.3,21.3,8571600
2025-06-25,21.35,21.45,21.25,21.25,7771700
2025-06-26,21.3,21.35,21.15,21.2,9897400
2025-06-27,21.3,21.3,21.15,21.2,6312400
2025-06-30,21.25,21.3,21.15,21.3,5858100
2025-07-01,21.3,21.4,21.25,21.3,7527600
2025-07-02,21.3,21.45,21.25,21.3,7629500
2025-07-03,21.35,21.6,21.3,21.4,15125500
2025-07-04,21.45,22.2,21.45,21.85,26955100
2025-07-07,22.05,22.35,21.9,22.25,17316100
2025-07-08,22.4,22.4,22.1,22.25,14675400
2025-07-09,22.25,22.5,22.25,22.45,18703900
2025-07-10,22.65,22.7,22.4,22.55,9132500
2025-07-11,22.55,22.75,22.5,22.7,15977200
2025-07-14,22.75,22.85,22.35,22.7,12303700
2025-07-15,22.7,22.8,22.45,22.45,12688100
2025-07-16,22.45,22.55,22.3,22.45,10934500
2025-07-17,22.45,22.55,22.4,22.45,15112900
2025-07-18,22.5,22.75,22.4,22.65,17844500
2025-07-21,22.7,23.1,22.65,22.85,17137200
2025-07-22,22.85,22.9,22.6,22.9,12037900
2025-07-23,23.05,23.15,22.9,23.0,15197600
2025-07-24,23.15,23.5,23.1,23.2,15167000
2025-07-25,23.45,23.7,23.45,23.6,17559600
2025-07-28,23.7,23.85,23.5,23.85,16870500
2025-07-29,23.9,23.95,22.75,22.75,34025200
2025-07-30,22.75,23.1,22.7,23.0,15001100
2025-07-31,23.2,23.25,22.7,23.0,10605400
2025-08-01,23.0,23.05,22.8,23.0,7316600
2025-08-04,23.0,23.3,22.8,23.3,11137700
2025-08-05,23.5,24.5,23.3,23.45,42323400
2025-08-06,23.7,24.4,23.7,24.2,16251000
2025-08-07,24.4,24.65,24.1,24.4,19097800
2025-08-08,24.5,24.8,24.0,24.25,15787100
2025-08-11,24.3,24.7,24.25,24.4,16056300
2025-08-12,24.5,24.55,24.1,24.25,14628100
2025-08-13,24.4,24.65,24.15,24.5,19292100
2025-08-14,24.75,26.2,24.7,26.2,34889500
2025-08-15,27.3,27.6,26.35,26.55,29322600
2025-08-18,26.8,27.5,26.35,27.05,28477800
2025-08-19,27.05,28.7,27.0,28.45,41181100
2025-08-20,28.5,28.5,26.9,28.0,33270000
2025-08-21,28.3,29.5,28.0,29.45,45796400
2025-08-22,29.0,29.4,27.65,27.85,43014300
2025-08-25,28.2,28.4,25.95,26.2,37410300
2025-08-26,26.25,27.4,26.1,27.35,20812100
