date,open,high,low,close,volume
2025-08-27,17.0,17.45,16.8,16.8,17628200
2025-08-28,17.0,17.0,16.45,16.7,10967400
2025-08-29,16.95,17.3,16.75,16.8,21816800
2025-09-03,17.0,17.55,16.95,17.3,19687700
2025-09-04,17.5,17.6,17.15,17.2,14345100
2025-09-05,17.35,18.0,17.3,17.3,34510500
2025-09-08,17.2,17.5,16.2,16.2,28861200
2025-09-09,16.2,16.45,15.85,16.25,20833700
2025-09-10,16.45,16.45,15.55,15.8,23533600
2025-09-11,15.75,15.8,15.1,15.7,19300500
2025-09-12,15.9,16.25,15.75,15.75,12710000
2025-09-15,15.4,15.85,15.4,15.65,16655400
2025-09-16,16.0,16.15,15.65,15.7,13651100
2025-09-17,15.7,15.9,15.5,15.5,10506300
2025-09-18,15.5,15.7,15.0,15.1,21066600
2025-09-19,15.25,16.15,15.1,15.95,27260400
2025-09-22,16.15,16.2,15.55,15.6,16669000
2025-09-23,15.8,16.2,15.65,15.65,9063100
2025-09-24,15.85,16.3,15.65,16.15,13557100
2025-09-25,16.2,16.35,15.9,16.0,13426200
2025-09-26,16.0,16.0,15.6,15.6,13750900
2025-09-29,15.65,15.9,15.55,15.6,9393900
2025-09-30,15.75,15.75,15.0,15.25,14861000
2025-10-01,15.25,15.7,15.25,15.65,8156500
2025-10-02,15.7,15.7,15.4,15.5,7259300
2025-10-03,15.4,15.45,15.1,15.1,13085400
2025-10-06,15.25,15.9,15.25,15.8,12694100
2025-10-07,15.85,15.85,15.4,15.4,7025600
2025-10-08,15.65,15.7,15.1,15.3,12924900
2025-10-09,15.3,15.55,15.25,15.3,7295400
2025-10-10,15.45,16.0,15.45,15.6,15221600
2025-10-13,15.4,16.2,15.25,16.0,22278600
2025-10-14,16.15,16.2,15.45,15.5,17237400
2025-10-15,15.75,15.75,15.45,15.6,8842700
2025-10-16,15.7,16.45,15.7,16.25,28947600
2025-10-17,16.25,16.95,16.05,16.6,32460400
2025-10-20,15.45,15.8,15.45,15.45,70812600
2025-10-21,14.6,14.9,14.4,14.4,29857200
2025-10-22,14.5,15.15,13.55,14.0,48486500
2025-10-23,14.05,14.5,14.05,14.2,13101800
2025-10-24,14.25,14.5,14.1,14.3,19337200
2025-10-27,14.4,14.5,13.8,13.8,14413700
2025-10-28,13.8,13.8,12.9,13.4,29814200
2025-10-29,13.4,13.9,13.25,13.55,8466700
2025-10-30,13.6,14.1,13.6,13.8,6206100
2025-10-31,13.8,13.8,13.6,13.65,5331300
2025-11-03,13.4,13.65,12.9,12.9,12425600
2025-11-04,12.9,13.45,12.5,13.4,17601500
2025-11-05,13.6,13.85,13.45,13.75,11134600
2025-11-06,13.75,13.75,13.5,13.5,4045700
2025-11-07,13.5,13.6,12.95,13.0,8439500
2025-11-10,12.9,13.0,12.3,12.3,12955700
2025-11-11,12.4,12.5,12.05,12.2,10978400
2025-11-12,12.3,13.05,12.25,13.05,6254200
